epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
372,1918.28,0.40511,0.37018,0.84432,0.91975,0.9357,0.94223,0.79976,0.53289,0.51957,0.85643,0.00126542,0.00126542,0.00126542
373,1923.47,0.41828,0.38899,0.84189,0.89939,0.91837,0.95067,0.80812,0.54261,0.53783,0.84856,0.00126344,0.00126344,0.00126344
374,1928.5,0.41024,0.37751,0.8392,0.89395,0.87755,0.92862,0.82294,0.54046,0.55975,0.84219,0.00126146,0.00126146,0.00126146
375,1933.53,0.40768,0.37736,0.84422,0.95121,0.7958,0.91851,0.81401,0.55339,0.57396,0.85611,0.00125948,0.00125948,0.00125948
376,1938.57,0.40949,0.38698,0.84029,0.88781,0.85714,0.92801,0.83497,0.54333,0.53738,0.8538,0.0012575,0.0012575,0.0012575
377,1943.6,0.42065,0.37769,0.85794,0.90934,0.83673,0.93709,0.84222,0.54586,0.54427,0.86133,0.00125552,0.00125552,0.00125552
378,1948.62,0.38786,0.3718,0.82566,0.89096,0.83381,0.93749,0.82864,0.58841,0.61151,0.89176,0.00125354,0.00125354,0.00125354
379,1953.78,0.39402,0.35735,0.8379,0.91069,0.83249,0.91946,0.82155,0.57756,0.67849,0.85457,0.00125156,0.00125156,0.00125156
380,1959.1,0.41346,0.40685,0.84886,0.85996,0.87755,0.94093,0.8357,0.50425,0.58936,0.83387,0.00124958,0.00124958,0.00124958
381,1964.14,0.37485,0.36698,0.83494,0.91387,0.91837,0.96605,0.83622,0.48572,0.51167,0.84,0.0012476,0.0012476,0.0012476
382,1969.16,0.40088,0.40756,0.83874,0.89889,0.93878,0.96781,0.84173,0.49631,0.54458,0.84844,0.00124562,0.00124562,0.00124562
383,1974.2,0.39369,0.38705,0.83234,0.88263,0.95918,0.95902,0.84244,0.51248,0.56539,0.83379,0.00124364,0.00124364,0.00124364
384,1979.23,0.39567,0.40728,0.84696,0.90376,0.95825,0.95169,0.82867,0.51762,0.55401,0.82962,0.00124166,0.00124166,0.00124166
385,1984.26,0.39642,0.36903,0.84108,0.91332,0.91837,0.95198,0.83545,0.51902,0.59422,0.8289,0.00123968,0.00123968,0.00123968
386,1989.28,0.36503,0.36968,0.83608,0.89801,0.93878,0.96228,0.83929,0.52363,0.57922,0.8364,0.0012377,0.0012377,0.0012377
387,1994.51,0.40362,0.37059,0.83873,0.89862,0.93878,0.96077,0.83079,0.53129,0.5845,0.83834,0.00123572,0.00123572,0.00123572
388,1999.95,0.35656,0.35248,0.82222,0.93704,0.91126,0.95173,0.81628,0.5004,0.57528,0.83894,0.00123374,0.00123374,0.00123374
389,2005.31,0.37451,0.36015,0.83856,0.93076,0.91837,0.95978,0.82303,0.5483,0.58638,0.83887,0.00123176,0.00123176,0.00123176
390,2010.94,0.40545,0.3869,0.84378,0.94837,0.89796,0.96675,0.83535,0.5434,0.56318,0.84794,0.00122978,0.00122978,0.00122978
391,2016.21,0.3875,0.34186,0.83704,0.93096,0.93878,0.97395,0.83297,0.57853,0.49869,0.89785,0.0012278,0.0012278,0.0012278
392,2021.83,0.37815,0.34345,0.81961,0.91904,0.93878,0.98219,0.84049,0.58022,0.48947,0.89871,0.00122582,0.00122582,0.00122582
393,2027.02,0.42942,0.37105,0.84045,0.91599,0.93878,0.9826,0.85996,0.58277,0.47513,0.91585,0.00122384,0.00122384,0.00122384
394,2032.19,0.38271,0.37277,0.84044,0.92597,0.91837,0.96626,0.85307,0.58467,0.55801,0.91716,0.00122186,0.00122186,0.00122186
395,2037.26,0.39415,0.36356,0.83663,0.89925,0.91837,0.96029,0.81842,0.58146,0.56288,0.91382,0.00121988,0.00121988,0.00121988
396,2043.68,0.42978,0.40689,0.8325,0.89723,0.91837,0.94829,0.79767,0.60938,0.5367,0.91748,0.0012179,0.0012179,0.0012179
397,2049.1,0.40737,0.36598,0.83178,0.94898,0.89796,0.95868,0.79294,0.62302,0.54962,0.91804,0.00121592,0.00121592,0.00121592
398,2054.49,0.41324,0.38206,0.83707,0.92704,0.89796,0.95693,0.77766,0.62335,0.59733,0.9283,0.00121394,0.00121394,0.00121394
399,2059.8,0.39933,0.3864,0.85456,0.94702,0.87755,0.9584,0.80343,0.59258,0.5383,0.90772,0.00121196,0.00121196,0.00121196
400,2064.84,0.40558,0.40727,0.84214,0.89876,0.95918,0.9574,0.81406,0.55548,0.49119,0.86723,0.00120998,0.00120998,0.00120998
401,2069.87,0.38977,0.39439,0.8438,0.91811,0.91837,0.95243,0.79019,0.55112,0.54273,0.85945,0.001208,0.001208,0.001208
402,2074.89,0.41431,0.38659,0.84187,0.93497,0.89796,0.96443,0.8243,0.54315,0.60312,0.86551,0.00120602,0.00120602,0.00120602
403,2079.92,0.38134,0.35192,0.84806,0.8843,0.93591,0.9723,0.84662,0.54491,0.59568,0.86558,0.00120404,0.00120404,0.00120404
404,2084.96,0.41422,0.39688,0.85542,0.89849,0.93878,0.94784,0.85415,0.55112,0.53666,0.88071,0.00120206,0.00120206,0.00120206
405,2089.99,0.4031,0.37154,0.84832,0.88122,0.93878,0.93731,0.83705,0.52315,0.54635,0.87443,0.00120008,0.00120008,0.00120008
406,2095.21,0.40247,0.36469,0.84326,0.90068,0.93878,0.9315,0.79873,0.57151,0.63945,0.88216,0.0011981,0.0011981,0.0011981
407,2100.47,0.38538,0.37798,0.82488,0.8958,0.91837,0.91878,0.79017,0.56273,0.66937,0.87658,0.00119612,0.00119612,0.00119612
408,2105.5,0.40462,0.40513,0.83089,0.86757,0.91837,0.93811,0.82506,0.52349,0.60781,0.84528,0.00119414,0.00119414,0.00119414
409,2110.52,0.42496,0.37782,0.84836,0.86685,0.93018,0.94063,0.84938,0.52558,0.68043,0.83391,0.00119216,0.00119216,0.00119216
410,2115.55,0.39135,0.39385,0.83001,0.84573,0.91837,0.94734,0.85964,0.49523,0.70764,0.82306,0.00119018,0.00119018,0.00119018
411,2120.6,0.38914,0.36186,0.82372,0.86795,0.89796,0.92358,0.82244,0.5229,0.75229,0.81991,0.0011882,0.0011882,0.0011882
412,2125.72,0.37605,0.35506,0.81974,0.87726,0.8752,0.89962,0.80455,0.51191,0.74483,0.81797,0.00118622,0.00118622,0.00118622
413,2131.55,0.42582,0.42411,0.83824,0.87982,0.91837,0.93172,0.83276,0.50039,0.62022,0.81994,0.00118424,0.00118424,0.00118424
414,2136.95,0.39188,0.37833,0.82472,0.90037,0.93878,0.93621,0.83523,0.54061,0.55108,0.84802,0.00118226,0.00118226,0.00118226
415,2142.01,0.39917,0.38478,0.837,0.89697,0.91837,0.93173,0.8352,0.52967,0.53375,0.86791,0.00118028,0.00118028,0.00118028
416,2147.09,0.43744,0.39572,0.85229,0.91661,0.91837,0.94185,0.83855,0.52496,0.52559,0.86641,0.0011783,0.0011783,0.0011783
417,2152.11,0.39637,0.36987,0.8297,0.90178,0.9369,0.95798,0.84477,0.51839,0.53338,0.85505,0.00117632,0.00117632,0.00117632
418,2157.15,0.42829,0.40946,0.83321,0.93404,0.91837,0.95891,0.82501,0.53273,0.53911,0.85973,0.00117434,0.00117434,0.00117434
419,2162.2,0.40712,0.37836,0.84636,0.86547,0.91906,0.92993,0.8405,0.51591,0.56015,0.85073,0.00117236,0.00117236,0.00117236
420,2167.26,0.39139,0.37706,0.82828,0.88639,0.95545,0.96289,0.8587,0.49501,0.56406,0.83853,0.00117038,0.00117038,0.00117038
421,2172.46,0.41023,0.39934,0.8417,0.89934,0.91174,0.95845,0.85485,0.49625,0.57862,0.83594,0.0011684,0.0011684,0.0011684
422,2177.74,0.42053,0.37936,0.83956,0.83296,0.93878,0.93744,0.8496,0.50047,0.57674,0.84324,0.00116642,0.00116642,0.00116642
423,2182.76,0.39416,0.38852,0.84789,0.82173,0.94071,0.93541,0.85601,0.49034,0.62492,0.85064,0.00116444,0.00116444,0.00116444
424,2187.8,0.39223,0.34942,0.82547,0.83047,0.89976,0.92187,0.83974,0.48598,0.70754,0.85668,0.00116246,0.00116246,0.00116246
425,2192.83,0.38075,0.34629,0.84148,0.84352,0.88017,0.94808,0.84001,0.51436,0.75595,0.86731,0.00116048,0.00116048,0.00116048
426,2197.87,0.40208,0.39311,0.82284,0.84904,0.91822,0.95559,0.83223,0.52058,0.65722,0.87159,0.0011585,0.0011585,0.0011585
427,2202.96,0.38272,0.34011,0.81845,0.84283,0.91837,0.93782,0.81051,0.56988,0.62128,0.87565,0.00115652,0.00115652,0.00115652
428,2209.27,0.39556,0.37808,0.84235,0.86524,0.91721,0.94212,0.83908,0.50641,0.54213,0.86087,0.00115454,0.00115454,0.00115454
429,2214.87,0.39326,0.37232,0.83359,0.89155,0.87755,0.926,0.82961,0.50493,0.53983,0.85298,0.00115256,0.00115256,0.00115256
430,2220.26,0.35597,0.36134,0.8237,0.8979,0.89741,0.93075,0.81719,0.51629,0.65245,0.84584,0.00115058,0.00115058,0.00115058
431,2225.3,0.38525,0.37197,0.83761,0.87573,0.91837,0.93356,0.81935,0.5278,0.61014,0.84755,0.0011486,0.0011486,0.0011486
432,2230.52,0.39373,0.36841,0.84372,0.85409,0.95577,0.95896,0.81239,0.54873,0.58408,0.8725,0.00114662,0.00114662,0.00114662
433,2235.63,0.36037,0.34433,0.82494,0.83854,0.95401,0.95991,0.81869,0.5549,0.60878,0.87728,0.00114464,0.00114464,0.00114464
434,2241.33,0.38056,0.36301,0.83562,0.84979,0.93878,0.94674,0.81506,0.58001,0.63908,0.88484,0.00114266,0.00114266,0.00114266
435,2246.59,0.41245,0.38394,0.8487,0.86279,0.91837,0.91448,0.78125,0.57587,0.65092,0.88838,0.00114068,0.00114068,0.00114068
436,2252.13,0.39885,0.38774,0.83418,0.87747,0.89796,0.92646,0.79592,0.54911,0.65117,0.85922,0.0011387,0.0011387,0.0011387
437,2257.48,0.39526,0.3488,0.84744,0.83227,0.93878,0.9398,0.7896,0.58466,0.59709,0.90556,0.00113672,0.00113672,0.00113672
438,2262.53,0.43952,0.37046,0.87053,0.8363,0.93837,0.9511,0.81985,0.56129,0.54984,0.91279,0.00113474,0.00113474,0.00113474
439,2268.58,0.38579,0.35274,0.84785,0.82507,0.97959,0.95238,0.81832,0.55678,0.55179,0.8996,0.00113276,0.00113276,0.00113276
440,2274.2,0.40177,0.36501,0.8372,0.88215,0.91663,0.93496,0.81667,0.53496,0.55942,0.87434,0.00113078,0.00113078,0.00113078
441,2279.36,0.36681,0.38415,0.83973,0.84789,0.91014,0.91947,0.80249,0.58652,0.69483,0.88403,0.0011288,0.0011288,0.0011288
442,2285.26,0.35644,0.34871,0.83632,0.84071,0.86178,0.88502,0.78447,0.59614,0.81633,0.8758,0.00112682,0.00112682,0.00112682
443,2290.68,0.35403,0.35805,0.82895,0.8565,0.85275,0.88293,0.78247,0.59671,0.84754,0.87164,0.00112484,0.00112484,0.00112484
444,2296.33,0.38354,0.37902,0.83967,0.85565,0.85714,0.92045,0.79258,0.61685,0.75819,0.88345,0.00112286,0.00112286,0.00112286
445,2302.37,0.35975,0.34985,0.82886,0.8743,0.85176,0.93002,0.79859,0.6037,0.70502,0.8815,0.00112088,0.00112088,0.00112088
446,2307.88,0.39825,0.37509,0.83831,0.89792,0.8976,0.93319,0.81302,0.61461,0.6504,0.90137,0.0011189,0.0011189,0.0011189
