epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,1123.73,0.4904,0.47024,0.84848,0.91835,0.91837,0.91784,0.79914,0.55339,0.5918,0.87948,0.00163172,0.00163172,0.00163172
188,1130.11,0.5054,0.47109,0.85719,0.83696,0.94294,0.90202,0.78132,0.52152,0.6184,0.88573,0.00162974,0.00162974,0.00162974
189,1137.06,0.46689,0.45542,0.84172,0.89442,0.93878,0.90564,0.79639,0.50673,0.59334,0.87449,0.00162776,0.00162776,0.00162776
190,1142.76,0.50919,0.45379,0.88023,0.88173,0.95918,0.93021,0.80428,0.59669,0.55182,0.94699,0.00162578,0.00162578,0.00162578
191,1148.84,0.521,0.50741,0.86514,0.90318,0.95203,0.92905,0.77967,0.6207,0.58903,0.96858,0.0016238,0.0016238,0.0016238
192,1155.25,0.51291,0.46403,0.85804,0.8401,0.97959,0.94031,0.78935,0.615,0.53956,0.94301,0.00162182,0.00162182,0.00162182
193,1160.91,0.46957,0.47671,0.85368,0.88826,0.93878,0.95598,0.79693,0.63485,0.59574,0.93527,0.00161984,0.00161984,0.00161984
194,1166.73,0.50438,0.47169,0.85685,0.88401,0.93878,0.95165,0.78309,0.66144,0.67391,0.93096,0.00161786,0.00161786,0.00161786
195,1172.87,0.50864,0.48479,0.8596,0.92242,0.85714,0.94242,0.81824,0.56526,0.6081,0.90617,0.00161588,0.00161588,0.00161588
196,1179.27,0.4801,0.4515,0.85242,0.86528,0.91757,0.93021,0.75834,0.66828,0.69315,0.9678,0.0016139,0.0016139,0.0016139
197,1184.92,0.4671,0.43434,0.84475,0.88809,0.97182,0.95766,0.81493,0.57636,0.55257,0.90711,0.00161192,0.00161192,0.00161192
198,1190.64,0.4723,0.48101,0.85785,0.91995,0.93812,0.95019,0.83463,0.59116,0.59189,0.9193,0.00160994,0.00160994,0.00160994
199,1196.78,0.50567,0.48155,0.86856,0.89965,0.93878,0.95333,0.79219,0.67888,0.71718,0.94392,0.00160796,0.00160796,0.00160796
200,1202.64,0.49155,0.47918,0.8526,0.93228,0.91837,0.94603,0.80852,0.59676,0.62074,0.89923,0.00160598,0.00160598,0.00160598
201,1208.49,0.47081,0.45379,0.84686,0.94699,0.87755,0.93969,0.80032,0.61941,0.60881,0.91679,0.001604,0.001604,0.001604
202,1214.52,0.45458,0.46027,0.84961,0.86656,0.79522,0.90666,0.72387,0.82429,1.09507,1.05006,0.00160202,0.00160202,0.00160202
203,1221.34,0.48076,0.46451,0.84198,0.83006,0.89716,0.91832,0.76497,0.73117,0.85145,1.01367,0.00160004,0.00160004,0.00160004
204,1227.7,0.48948,0.49936,0.86446,0.86858,0.80941,0.86388,0.68409,0.75469,1.21882,0.99467,0.00159806,0.00159806,0.00159806
205,1233.3,0.45939,0.44426,0.84196,0.84269,0.87466,0.91743,0.75065,0.64294,0.85002,0.95332,0.00159608,0.00159608,0.00159608
206,1239.07,0.48746,0.48928,0.86221,0.83329,0.81606,0.88742,0.71024,0.69372,1.01202,1.00053,0.0015941,0.0015941,0.0015941
207,1245.23,0.45475,0.46357,0.83451,0.89899,0.72669,0.87583,0.6975,0.71793,1.48552,1.03369,0.00159212,0.00159212,0.00159212
208,1252.25,0.4827,0.48407,0.85272,0.87103,0.89796,0.91725,0.75951,0.59564,0.77277,0.95252,0.00159014,0.00159014,0.00159014
209,1258.36,0.49656,0.48762,0.85433,0.8521,0.95918,0.94809,0.79695,0.55385,0.60283,0.89391,0.00158816,0.00158816,0.00158816
210,1265.04,0.51554,0.4936,0.86707,0.94646,0.87755,0.9426,0.80138,0.52583,0.62375,0.87119,0.00158618,0.00158618,0.00158618
211,1270.8,0.43769,0.42814,0.84455,0.8881,0.85714,0.93935,0.77286,0.6155,0.69452,0.936,0.0015842,0.0015842,0.0015842
212,1276.56,0.47806,0.5127,0.85804,0.87141,0.9682,0.9256,0.76901,0.65481,0.66952,0.96308,0.00158222,0.00158222,0.00158222
213,1282.99,0.46237,0.49307,0.85377,0.84681,0.90255,0.87588,0.72188,0.71439,0.78109,0.98417,0.00158024,0.00158024,0.00158024
214,1289.69,0.45707,0.44443,0.84205,0.816,0.90516,0.87697,0.72071,0.66978,0.83327,0.98766,0.00157826,0.00157826,0.00157826
215,1295.93,0.45901,0.46961,0.84079,0.85621,0.85074,0.8595,0.73854,0.60845,0.81234,0.91967,0.00157628,0.00157628,0.00157628
216,1301.62,0.4995,0.47767,0.86876,0.88064,0.87755,0.8888,0.72515,0.68651,0.74089,0.97013,0.0015743,0.0015743,0.0015743
217,1307.12,0.45708,0.43241,0.85306,0.8532,0.95918,0.93287,0.78601,0.63317,0.6945,0.97653,0.00157232,0.00157232,0.00157232
218,1312.74,0.45794,0.46357,0.85512,0.91635,0.93878,0.92619,0.79705,0.61792,0.58224,0.94598,0.00157034,0.00157034,0.00157034
219,1318.51,0.44314,0.44138,0.83895,0.83438,0.95918,0.921,0.79002,0.61724,0.67056,0.93677,0.00156836,0.00156836,0.00156836
220,1325.23,0.46648,0.46153,0.84643,0.94798,0.85714,0.96694,0.81844,0.67065,0.60248,0.95351,0.00156638,0.00156638,0.00156638
221,1331.67,0.43637,0.43615,0.83632,0.87991,0.91837,0.92044,0.78341,0.68884,0.6314,0.94297,0.0015644,0.0015644,0.0015644
222,1338.07,0.47695,0.46287,0.86211,0.84587,0.89605,0.89103,0.75347,0.72304,0.7144,0.95825,0.00156242,0.00156242,0.00156242
223,1343.88,0.48263,0.45951,0.85692,0.8515,0.93878,0.86854,0.7221,0.75106,0.72121,1.04844,0.00156044,0.00156044,0.00156044
224,1350.33,0.4708,0.44633,0.83645,0.84891,0.91732,0.88116,0.73991,0.71118,0.74106,1.0261,0.00155846,0.00155846,0.00155846
225,1356.05,0.49239,0.52537,0.86568,0.87756,0.8776,0.91331,0.80464,0.63977,0.58937,0.96889,0.00155648,0.00155648,0.00155648
226,1362.25,0.47854,0.45899,0.86149,0.8706,0.91837,0.94156,0.79727,0.61032,0.65275,0.93158,0.0015545,0.0015545,0.0015545
227,1369.13,0.43516,0.42386,0.83864,0.91012,0.87755,0.92259,0.81492,0.5778,0.54553,0.90523,0.00155252,0.00155252,0.00155252
228,1375.11,0.46468,0.43795,0.85225,0.86307,0.93878,0.94364,0.83293,0.57078,0.53807,0.85391,0.00155054,0.00155054,0.00155054
229,1380.79,0.45015,0.42106,0.83702,0.97174,0.85714,0.96556,0.83964,0.54359,0.52283,0.85658,0.00154856,0.00154856,0.00154856
230,1386.49,0.48724,0.44918,0.85869,0.85425,0.95698,0.94425,0.82144,0.55891,0.59055,0.85799,0.00154658,0.00154658,0.00154658
231,1392.5,0.46763,0.44031,0.85457,0.8387,0.95512,0.93867,0.83107,0.54816,0.64111,0.86038,0.0015446,0.0015446,0.0015446
232,1398.86,0.43612,0.42644,0.84035,0.83745,0.94637,0.93977,0.82271,0.59044,0.66453,0.86169,0.00154262,0.00154262,0.00154262
233,1406.07,0.40745,0.43284,0.83057,0.86949,0.95182,0.94789,0.85076,0.50057,0.60048,0.85428,0.00154064,0.00154064,0.00154064
234,1413.14,0.44758,0.4465,0.84037,0.87233,0.97617,0.93777,0.80914,0.58874,0.59741,0.89007,0.00153866,0.00153866,0.00153866
235,1420.54,0.45934,0.41377,0.84129,0.90146,0.93355,0.94152,0.81507,0.56158,0.59459,0.86728,0.00153668,0.00153668,0.00153668
236,1426.98,0.42454,0.39349,0.82019,0.84356,0.93878,0.92969,0.78072,0.56969,0.74024,0.87129,0.0015347,0.0015347,0.0015347
237,1433.03,0.45223,0.43873,0.85169,0.91203,0.93878,0.93826,0.77219,0.64087,0.69446,0.88517,0.00153272,0.00153272,0.00153272
238,1439.41,0.46293,0.46427,0.85282,0.90044,0.93878,0.92697,0.79664,0.60525,0.75157,0.88699,0.00153074,0.00153074,0.00153074
239,1445.19,0.43953,0.43081,0.84236,0.88144,0.93878,0.92464,0.79773,0.54224,0.68014,0.87383,0.00152876,0.00152876,0.00152876
240,1451.78,0.44457,0.45202,0.84603,0.87947,0.89357,0.93752,0.81081,0.54951,0.71865,0.89238,0.00152678,0.00152678,0.00152678
241,1459.42,0.45862,0.44616,0.83427,0.90598,0.93878,0.94068,0.79958,0.55687,0.63875,0.94845,0.0015248,0.0015248,0.0015248
242,1466.2,0.46384,0.4471,0.85399,0.90707,0.93878,0.91337,0.78955,0.51268,0.65382,0.91266,0.00152282,0.00152282,0.00152282
243,1472.49,0.44955,0.45341,0.84389,0.90105,0.93878,0.92024,0.80627,0.51544,0.60671,0.91388,0.00152084,0.00152084,0.00152084
244,1478.59,0.43149,0.41887,0.84186,0.90242,0.97959,0.94974,0.81251,0.53986,0.56434,0.90375,0.00151886,0.00151886,0.00151886
245,1484.62,0.44067,0.44158,0.83391,0.93776,0.97959,0.94952,0.80844,0.59682,0.4802,0.90963,0.00151688,0.00151688,0.00151688
246,1490.15,0.44853,0.454,0.86156,0.90329,0.95317,0.91752,0.78706,0.60025,0.5775,0.89476,0.0015149,0.0015149,0.0015149
247,1495.83,0.45649,0.44142,0.83439,0.93585,0.89322,0.8997,0.76725,0.62174,0.6614,0.88841,0.00151292,0.00151292,0.00151292
248,1502.58,0.44814,0.43593,0.83968,0.88072,0.85714,0.89628,0.77965,0.57684,0.71099,0.8902,0.00151094,0.00151094,0.00151094
249,1508.34,0.46577,0.41527,0.83705,0.89538,0.87755,0.91484,0.77115,0.57558,0.65819,0.9069,0.00150896,0.00150896,0.00150896
250,1515.2,0.44663,0.45158,0.85274,0.89116,0.91837,0.91146,0.76687,0.60529,0.66727,0.87461,0.00150698,0.00150698,0.00150698
251,1520.82,0.43829,0.40917,0.84324,0.89934,0.91176,0.91748,0.78083,0.55707,0.67111,0.87022,0.001505,0.001505,0.001505
252,1527.16,0.43013,0.46306,0.8449,0.89338,0.87755,0.9222,0.79654,0.55856,0.83722,0.87325,0.00150302,0.00150302,0.00150302
253,1533.68,0.45401,0.42936,0.84966,0.88411,0.9342,0.94023,0.8011,0.56406,0.70406,0.88034,0.00150104,0.00150104,0.00150104
254,1540.26,0.44082,0.42873,0.84168,0.9199,0.93747,0.93692,0.81367,0.56572,0.67668,0.89107,0.00149906,0.00149906,0.00149906
255,1546.45,0.47257,0.43565,0.83493,0.88006,0.91837,0.88616,0.77813,0.62571,0.71826,0.88628,0.00149708,0.00149708,0.00149708
256,1552.45,0.4761,0.43825,0.84811,0.90513,0.89796,0.91982,0.81507,0.53562,0.57154,0.8837,0.0014951,0.0014951,0.0014951
257,1558.01,0.46342,0.44274,0.83463,0.86186,0.89796,0.90005,0.77362,0.55543,0.67237,0.87364,0.00149312,0.00149312,0.00149312
258,1563.78,0.45537,0.40664,0.83567,0.88862,0.89796,0.91146,0.83247,0.4877,0.65073,0.86229,0.00149114,0.00149114,0.00149114
259,1570.27,0.44381,0.40407,0.8365,0.90185,0.93761,0.92639,0.79853,0.53122,0.66402,0.8689,0.00148916,0.00148916,0.00148916
260,1575.99,0.44266,0.43004,0.8419,0.92692,0.91837,0.92117,0.80443,0.48728,0.57588,0.88817,0.00148718,0.00148718,0.00148718
261,1582.16,0.40354,0.43187,0.83352,0.90858,0.91837,0.93131,0.81798,0.48233,0.55508,0.89546,0.0014852,0.0014852,0.0014852
262,1587.91,0.45029,0.45184,0.85963,0.81837,0.91955,0.86616,0.77097,0.52862,0.81025,0.89045,0.00148322,0.00148322,0.00148322
263,1593.62,0.40593,0.41231,0.83322,0.90026,0.83673,0.86301,0.757,0.54726,0.87752,0.87118,0.00148124,0.00148124,0.00148124
264,1599.41,0.43583,0.40491,0.84062,0.88038,0.87755,0.90887,0.77785,0.54677,0.81402,0.91178,0.00147926,0.00147926,0.00147926
265,1605.98,0.45547,0.41869,0.8733,0.89571,0.93878,0.92291,0.80258,0.5342,0.61959,0.90221,0.00147728,0.00147728,0.00147728
266,1612.1,0.48339,0.45592,0.86955,0.92072,0.95918,0.92015,0.82605,0.5085,0.57464,0.88565,0.0014753,0.0014753,0.0014753
267,1619.18,0.42815,0.41987,0.84776,0.92154,0.95876,0.92874,0.82455,0.5146,0.67958,0.88005,0.00147332,0.00147332,0.00147332
268,1625.39,0.41383,0.42395,0.82644,0.91065,0.93878,0.93347,0.79678,0.56483,0.70116,0.87056,0.00147134,0.00147134,0.00147134
269,1631.84,0.44506,0.42259,0.84282,0.91588,0.95918,0.95534,0.82153,0.5752,0.52652,0.8858,0.00146936,0.00146936,0.00146936
270,1638.28,0.4472,0.44203,0.83664,0.90352,0.95563,0.93897,0.81108,0.49253,0.56287,0.8661,0.00146738,0.00146738,0.00146738
271,1645.03,0.42207,0.42552,0.82939,0.91896,0.93878,0.93175,0.80377,0.55015,0.67748,0.88714,0.0014654,0.0014654,0.0014654
272,1650.62,0.41095,0.3859,0.82701,0.89582,0.93878,0.94347,0.80499,0.54687,0.69767,0.87508,0.00146342,0.00146342,0.00146342
273,1656.92,0.39807,0.37801,0.83076,0.8987,0.93878,0.95786,0.82147,0.5211,0.53692,0.88051,0.00146144,0.00146144,0.00146144
274,1663.49,0.42943,0.38999,0.83084,0.93554,0.93878,0.96847,0.834,0.54799,0.54268,0.89061,0.00145946,0.00145946,0.00145946
275,1669.68,0.46688,0.42895,0.85349,0.90548,0.9776,0.94919,0.81697,0.53469,0.50922,0.89731,0.00145748,0.00145748,0.00145748
276,1675.34,0.43706,0.44722,0.83969,0.91673,0.89796,0.93353,0.8143,0.51216,0.5615,0.88367,0.0014555,0.0014555,0.0014555
277,1682.16,0.4287,0.41206,0.83883,0.88114,0.91837,0.90996,0.81001,0.48233,0.62854,0.86979,0.00145352,0.00145352,0.00145352
278,1688.95,0.44235,0.43362,0.84334,0.93201,0.91837,0.90574,0.80518,0.47145,0.67318,0.85807,0.00145154,0.00145154,0.00145154
279,1695.56,0.40123,0.38806,0.82836,0.92135,0.95634,0.92364,0.82512,0.48634,0.60872,0.88762,0.00144956,0.00144956,0.00144956
280,1701.93,0.43347,0.4323,0.84159,0.90055,0.95918,0.9345,0.85324,0.46385,0.55049,0.87613,0.00144758,0.00144758,0.00144758
281,1707.91,0.42321,0.39432,0.84842,0.91475,0.93878,0.93867,0.84702,0.46004,0.68837,0.85642,0.0014456,0.0014456,0.0014456
282,1713.56,0.41577,0.40546,0.83551,0.9163,0.89369,0.95181,0.85289,0.45257,0.74411,0.8516,0.00144362,0.00144362,0.00144362
283,1720,0.44844,0.43042,0.84918,0.91623,0.89796,0.93481,0.83988,0.46196,0.62285,0.8605,0.00144164,0.00144164,0.00144164
284,1726.6,0.44095,0.40921,0.8386,0.89542,0.91837,0.89999,0.80722,0.46129,0.64404,0.8598,0.00143966,0.00143966,0.00143966
285,1733.22,0.4428,0.40824,0.84315,0.89906,0.93878,0.90218,0.79697,0.51149,0.67951,0.85555,0.00143768,0.00143768,0.00143768
286,1739.67,0.41134,0.40073,0.84677,0.88079,0.93878,0.89712,0.78236,0.51194,0.73124,0.85465,0.0014357,0.0014357,0.0014357
287,1745.86,0.38626,0.39607,0.82734,0.91825,0.93878,0.91138,0.79136,0.51693,0.69027,0.85236,0.00143372,0.00143372,0.00143372
288,1752.22,0.4236,0.43669,0.84874,0.90152,0.93419,0.89204,0.76749,0.52297,0.75348,0.85983,0.00143174,0.00143174,0.00143174
289,1757.93,0.39233,0.39323,0.83715,0.88338,0.95918,0.92219,0.81146,0.47171,0.74507,0.84137,0.00142976,0.00142976,0.00142976
290,1764.02,0.39425,0.38829,0.81778,0.9085,0.91837,0.91881,0.81704,0.45842,0.68596,0.83403,0.00142778,0.00142778,0.00142778
291,1770.34,0.39859,0.40959,0.83301,0.88444,0.95918,0.91773,0.81506,0.46947,0.64916,0.82623,0.0014258,0.0014258,0.0014258
292,1777.25,0.38492,0.41462,0.83031,0.9361,0.89693,0.9238,0.81979,0.46019,0.62273,0.83586,0.00142382,0.00142382,0.00142382
293,1784.04,0.38578,0.3911,0.83219,0.92054,0.94578,0.96052,0.84696,0.45943,0.54189,0.84405,0.00142184,0.00142184,0.00142184
294,1791.04,0.44448,0.40663,0.85068,0.93679,0.90753,0.9422,0.82159,0.49023,0.66814,0.85986,0.00141986,0.00141986,0.00141986
295,1796.61,0.40442,0.3811,0.83548,0.93844,0.93333,0.94505,0.81296,0.51957,0.65196,0.87137,0.00141788,0.00141788,0.00141788
296,1802.24,0.46161,0.4187,0.84498,0.89857,0.95918,0.92798,0.80101,0.57055,0.56677,0.89948,0.0014159,0.0014159,0.0014159
297,1808.76,0.44524,0.39283,0.8379,0.93751,0.95918,0.93599,0.814,0.56005,0.50837,0.89177,0.00141392,0.00141392,0.00141392
298,1814.9,0.40398,0.38087,0.83006,0.93937,0.97959,0.94733,0.82111,0.57857,0.52069,0.88731,0.00141194,0.00141194,0.00141194
299,1821.04,0.44836,0.43598,0.85231,0.92222,0.97959,0.96621,0.82192,0.55444,0.48468,0.89052,0.00140996,0.00140996,0.00140996
300,1827.11,0.40215,0.3956,0.83083,0.91569,0.93878,0.93311,0.82251,0.54607,0.54912,0.88912,0.00140798,0.00140798,0.00140798
301,1833.09,0.39717,0.3904,0.83714,0.93717,0.91324,0.92382,0.80511,0.51016,0.52929,0.89177,0.001406,0.001406,0.001406
302,1838.75,0.46292,0.41977,0.84405,0.92033,0.95918,0.94733,0.85429,0.49379,0.48764,0.8912,0.00140402,0.00140402,0.00140402
303,1844.65,0.41853,0.38493,0.83537,0.92137,0.95662,0.95249,0.85066,0.49226,0.50791,0.88173,0.00140204,0.00140204,0.00140204
304,1850.39,0.40605,0.39339,0.83273,0.93823,0.93006,0.93878,0.82453,0.48534,0.50888,0.87946,0.00140006,0.00140006,0.00140006
305,1857.04,0.42792,0.42586,0.84856,0.91909,0.92739,0.9092,0.7903,0.53281,0.71466,0.88176,0.00139808,0.00139808,0.00139808
306,1862.93,0.41593,0.38238,0.83031,0.93472,0.87672,0.87992,0.76186,0.51051,0.91221,0.87723,0.0013961,0.0013961,0.0013961
307,1868.83,0.45314,0.42148,0.85056,0.89845,0.93878,0.92401,0.81556,0.48003,0.6491,0.86386,0.00139412,0.00139412,0.00139412
308,1874.65,0.41542,0.43582,0.84935,0.88838,0.97465,0.9368,0.83215,0.42871,0.49609,0.83378,0.00139214,0.00139214,0.00139214
309,1880.88,0.42611,0.39667,0.84595,0.8952,0.91837,0.93588,0.80917,0.49485,0.5754,0.8444,0.00139016,0.00139016,0.00139016
310,1886.43,0.41939,0.40053,0.83251,0.90778,0.91837,0.95758,0.83372,0.48065,0.57076,0.85069,0.00138818,0.00138818,0.00138818
311,1892.09,0.41828,0.41676,0.83517,0.90347,0.9551,0.97243,0.82864,0.5423,0.51541,0.87178,0.0013862,0.0013862,0.0013862
312,1897.61,0.43359,0.41334,0.83079,0.95719,0.91263,0.9749,0.82651,0.56357,0.47008,0.9069,0.00138422,0.00138422,0.00138422
313,1903.54,0.41812,0.4083,0.83348,0.95554,0.87714,0.94485,0.807,0.56621,0.53265,0.92511,0.00138224,0.00138224,0.00138224
314,1909.81,0.45463,0.41542,0.85216,0.92545,0.91837,0.95644,0.85282,0.52713,0.50341,0.90161,0.00138026,0.00138026,0.00138026
315,1915.48,0.42169,0.43097,0.83909,0.88283,0.95918,0.9486,0.84512,0.50859,0.52849,0.88426,0.00137828,0.00137828,0.00137828
316,1921.67,0.40143,0.37651,0.83642,0.85275,0.95918,0.90944,0.73675,0.62475,0.64973,0.96269,0.0013763,0.0013763,0.0013763
317,1927.8,0.45633,0.45122,0.85655,0.87482,0.99834,0.94168,0.79645,0.62354,0.55815,0.96295,0.00137432,0.00137432,0.00137432
318,1934.37,0.41576,0.40086,0.83913,0.85843,1,0.96336,0.83151,0.54085,0.55505,0.88251,0.00137234,0.00137234,0.00137234
319,1940.84,0.37438,0.36221,0.83536,0.89952,0.97959,0.96849,0.85129,0.50092,0.51146,0.85289,0.00137036,0.00137036,0.00137036
320,1947.14,0.39194,0.39617,0.8355,0.86688,0.97959,0.95758,0.84596,0.48953,0.51659,0.86406,0.00136838,0.00136838,0.00136838
321,1953.13,0.43147,0.41588,0.85719,0.88582,0.9501,0.94703,0.82799,0.5291,0.5409,0.90591,0.0013664,0.0013664,0.0013664
322,1959.21,0.43127,0.42989,0.85229,0.86992,0.95918,0.92678,0.81556,0.49259,0.59442,0.87451,0.00136442,0.00136442,0.00136442
323,1964.79,0.42038,0.38243,0.84497,0.81818,0.91833,0.87883,0.80088,0.49971,0.6891,0.87482,0.00136244,0.00136244,0.00136244
324,1970.66,0.41367,0.41534,0.84096,0.8588,0.91837,0.92729,0.80227,0.49572,0.62321,0.8695,0.00136046,0.00136046,0.00136046
325,1976.27,0.39844,0.37141,0.82852,0.93219,0.89796,0.96202,0.84603,0.48041,0.52078,0.83938,0.00135848,0.00135848,0.00135848
326,1982.25,0.39615,0.39089,0.83463,0.90201,0.97959,0.97018,0.86182,0.4704,0.4714,0.83792,0.0013565,0.0013565,0.0013565
327,1988.03,0.37736,0.37269,0.81708,0.92249,0.95918,0.96966,0.85094,0.46909,0.49259,0.82901,0.00135452,0.00135452,0.00135452
328,1993.79,0.42343,0.37978,0.85084,0.94215,0.99716,0.97932,0.86608,0.44893,0.46469,0.84071,0.00135254,0.00135254,0.00135254
329,1999.37,0.41007,0.4125,0.84952,0.95641,0.93878,0.97209,0.89087,0.43525,0.45448,0.84236,0.00135056,0.00135056,0.00135056
330,2005.17,0.3725,0.35076,0.84073,0.93862,0.93623,0.95809,0.87115,0.4613,0.51287,0.83932,0.00134858,0.00134858,0.00134858
331,2010.94,0.3816,0.37258,0.83405,0.93969,0.95402,0.96443,0.86562,0.46819,0.51255,0.83308,0.0013466,0.0013466,0.0013466
332,2016.96,0.39731,0.36721,0.82476,0.94362,0.97959,0.96879,0.86285,0.47215,0.43752,0.84422,0.00134462,0.00134462,0.00134462
333,2023.39,0.37021,0.35581,0.8328,0.92006,0.97959,0.9619,0.8621,0.47065,0.45656,0.83714,0.00134264,0.00134264,0.00134264
334,2030.17,0.39567,0.36606,0.82138,0.92293,0.97761,0.96201,0.87625,0.45228,0.4762,0.82999,0.00134066,0.00134066,0.00134066
335,2037,0.41849,0.37637,0.84293,0.90189,0.95918,0.95863,0.86607,0.46014,0.46217,0.83654,0.00133868,0.00133868,0.00133868
336,2042.6,0.40812,0.38009,0.82851,0.90601,1,0.95827,0.8509,0.47342,0.43291,0.84402,0.0013367,0.0013367,0.0013367
337,2048.19,0.39828,0.35215,0.83319,0.93867,0.97959,0.95794,0.84162,0.4994,0.4285,0.84145,0.00133472,0.00133472,0.00133472
338,2053.72,0.39924,0.39325,0.81803,0.91903,0.97959,0.96409,0.84595,0.45568,0.43047,0.83687,0.00133274,0.00133274,0.00133274
339,2059.65,0.41061,0.38025,0.84701,0.8842,0.97959,0.96464,0.84235,0.47646,0.49684,0.84354,0.00133076,0.00133076,0.00133076
340,2065.73,0.38877,0.3621,0.7943,0.93509,0.97959,0.97827,0.8405,0.53086,0.47559,0.86884,0.00132878,0.00132878,0.00132878
341,2071.54,0.39101,0.37475,0.83424,0.90284,1,0.97615,0.86093,0.51089,0.47324,0.86708,0.0013268,0.0013268,0.0013268
342,2077.63,0.40077,0.40731,0.83163,0.92452,0.99981,0.97737,0.8853,0.4977,0.45312,0.87233,0.00132482,0.00132482,0.00132482
343,2083.6,0.40135,0.3784,0.83461,0.90526,1,0.96547,0.86725,0.50685,0.4461,0.88864,0.00132284,0.00132284,0.00132284
344,2089.34,0.41218,0.38624,0.84537,0.90353,0.95577,0.9726,0.84624,0.49556,0.51343,0.84943,0.00132086,0.00132086,0.00132086
345,2095.57,0.38909,0.36433,0.83314,0.93278,0.87755,0.9537,0.80503,0.53992,0.61256,0.85385,0.00131888,0.00131888,0.00131888
346,2102.16,0.3848,0.3705,0.81249,0.93582,0.89283,0.95939,0.82408,0.52006,0.63137,0.84866,0.0013169,0.0013169,0.0013169
347,2107.94,0.42615,0.37757,0.83632,0.86457,0.97959,0.96955,0.85661,0.45348,0.52074,0.83826,0.00131492,0.00131492,0.00131492
348,2114.44,0.41241,0.40693,0.84372,0.88873,0.97805,0.95978,0.8588,0.44332,0.54441,0.83358,0.00131294,0.00131294,0.00131294
349,2120.57,0.40664,0.38842,0.84181,0.89998,0.95918,0.95903,0.86377,0.43321,0.51851,0.84638,0.00131096,0.00131096,0.00131096
350,2126.06,0.42589,0.38603,0.85834,0.93483,0.97959,0.97637,0.8775,0.42743,0.46459,0.83622,0.00130898,0.00130898,0.00130898
351,2131.63,0.40317,0.40208,0.84479,0.91414,0.93878,0.96475,0.82968,0.51878,0.57244,0.87658,0.001307,0.001307,0.001307
352,2137.26,0.40267,0.38009,0.81627,0.89939,0.93878,0.94162,0.80307,0.50442,0.58539,0.86708,0.00130502,0.00130502,0.00130502
353,2143.93,0.40783,0.37435,0.84069,0.85658,0.93878,0.91925,0.82521,0.46025,0.52313,0.84269,0.00130304,0.00130304,0.00130304
354,2150.41,0.39978,0.37997,0.82559,0.90471,0.97959,0.93158,0.85519,0.43011,0.42495,0.83333,0.00130106,0.00130106,0.00130106
355,2156.93,0.38161,0.35631,0.82475,0.92168,0.97959,0.94077,0.86235,0.47657,0.3984,0.83633,0.00129908,0.00129908,0.00129908
356,2163.1,0.3662,0.33966,0.83137,0.8859,0.95083,0.94637,0.86012,0.45135,0.42387,0.84835,0.0012971,0.0012971,0.0012971
357,2168.71,0.39001,0.37396,0.8389,0.916,0.89026,0.95042,0.83688,0.45533,0.55765,0.85877,0.00129512,0.00129512,0.00129512
358,2174.89,0.3933,0.35866,0.82636,0.89975,0.91589,0.95072,0.8384,0.46425,0.58763,0.86734,0.00129314,0.00129314,0.00129314
359,2180.36,0.39916,0.39159,0.83057,0.86679,0.95918,0.9651,0.85262,0.47489,0.51635,0.8664,0.00129116,0.00129116,0.00129116
360,2186.14,0.37089,0.37811,0.84223,0.9045,0.97959,0.96391,0.88009,0.44582,0.46313,0.87422,0.00128918,0.00128918,0.00128918
361,2193.24,0.38919,0.39721,0.83671,0.91922,0.95918,0.95526,0.86174,0.42933,0.4643,0.86431,0.0012872,0.0012872,0.0012872
362,2199.19,0.40111,0.37306,0.84127,0.91917,0.95918,0.95186,0.84622,0.45537,0.46722,0.87474,0.00128522,0.00128522,0.00128522
363,2204.93,0.3638,0.37399,0.81808,0.90201,0.95918,0.9436,0.84711,0.49276,0.56423,0.89133,0.00128324,0.00128324,0.00128324
364,2211.49,0.37453,0.36781,0.84154,0.91469,0.87533,0.93667,0.80391,0.54172,0.6169,0.91848,0.00128126,0.00128126,0.00128126
365,2217.03,0.3677,0.35574,0.83022,0.90174,0.95918,0.94689,0.81968,0.49823,0.53149,0.88706,0.00127928,0.00127928,0.00127928
366,2222.78,0.38576,0.38493,0.82468,0.92425,0.93878,0.95485,0.83703,0.48304,0.51556,0.88379,0.0012773,0.0012773,0.0012773
367,2229.11,0.40002,0.36652,0.8443,0.9013,0.95918,0.9563,0.85751,0.46326,0.49559,0.87848,0.00127532,0.00127532,0.00127532
368,2235.45,0.36321,0.3532,0.82728,0.90187,0.95918,0.94937,0.84114,0.44789,0.51645,0.85231,0.00127334,0.00127334,0.00127334
369,2241.42,0.40243,0.37552,0.83149,0.90069,0.95918,0.9446,0.84163,0.44093,0.57386,0.84929,0.00127136,0.00127136,0.00127136
370,2247.37,0.37361,0.36104,0.83308,0.91941,0.93138,0.94874,0.84724,0.43804,0.52163,0.84899,0.00126938,0.00126938,0.00126938
371,2252.96,0.35423,0.34844,0.82999,0.95901,0.95509,0.96365,0.86295,0.41526,0.42915,0.82571,0.0012674,0.0012674,0.0012674
